start_lat,start_long,end_lat,end_long,start_time,end_time,total_time,total_distance,velocity,start_index,end_index
37.3163402851532,-121.973707839111,37.316378778078,-121.973914465985,2023-01-12 18:58:40.500,2023-01-12 18:58:39.500,1.0,18.807351208082398,18.807351208082398,17,18
37.3163013148219,-121.973492461484,37.3163402851532,-121.973707839111,2023-01-12 18:58:41.500,2023-01-12 18:58:40.500,1.0,19.57519650114101,19.57519650114101,18,19
37.3162660312706,-121.973271898549,37.3163013148219,-121.973492461484,2023-01-12 18:58:42.500,2023-01-12 18:58:41.500,1.0,19.939360822781776,19.939360822781776,19,20
37.3162351804664,-121.973042183578,37.3162660312706,-121.973271898549,2023-01-12 18:58:43.500,2023-01-12 18:58:42.500,1.0,20.648179852847896,20.648179852847896,20,21
37.3162129241553,-121.972804953717,37.3162351804664,-121.973042183578,2023-01-12 18:58:44.500,2023-01-12 18:58:43.500,1.0,21.17303426769671,21.17303426769671,21,22
37.3161980028842,-121.972558769018,37.3162129241553,-121.972804953717,2023-01-12 18:58:45.400,2023-01-12 18:58:44.500,0.9,21.884980318566164,24.31664479840685,22,23
37.3161865278671,-121.972310999091,37.3161980028842,-121.972558769018,2023-01-12 18:58:46.400,2023-01-12 18:58:45.400,1.0,21.999649847100713,21.999649847100713,23,24
37.3161752692352,-121.972059859778,37.3161865278671,-121.972310999091,2023-01-12 18:58:47.500,2023-01-12 18:58:46.400,1.1,22.296468532303678,20.269516847548797,24,25
37.3161623149483,-121.971805330314,37.3161752692352,-121.972059859778,2023-01-12 18:58:48.500,2023-01-12 18:58:47.500,1.0,22.60770232251458,22.60770232251458,25,26
37.3161490476956,-121.971547115502,37.3161623149483,-121.971805330314,2023-01-12 18:58:49.500,2023-01-12 18:58:48.500,1.0,22.93593388625165,22.93593388625165,26,27
37.316135397034,-121.971287676165,37.3161490476956,-121.971547115502,2023-01-12 18:58:50.500,2023-01-12 18:58:49.500,1.0,23.047017251250722,23.047017251250722,27,28
37.3161228488888,-121.971028774956,37.316135397034,-121.971287676165,2023-01-12 18:58:51.500,2023-01-12 18:58:50.500,1.0,22.991688091261917,22.991688091261917,28,29
37.316116317781,-121.970762816778,37.3161228488888,-121.971028774956,2023-01-12 18:58:52.500,2023-01-12 18:58:51.500,1.0,23.586158382888765,23.586158382888765,29,30
37.3161168940657,-121.97048837473,37.316116317781,-121.970762816778,2023-01-12 18:58:53.400,2023-01-12 18:58:52.500,0.9,24.327128579262432,27.030142865847147,30,31
37.3161226290275,-121.970211090246,37.3161168940657,-121.97048837473,2023-01-12 18:58:54.500,2023-01-12 18:58:53.400,1.1,24.587241895855925,22.352038087141747,31,32
37.3161309020545,-121.969935550763,37.3161226290275,-121.970211090246,2023-01-12 18:58:55.400,2023-01-12 18:58:54.500,0.9,24.44157189968002,27.157302110755577,32,33
37.3161412929721,-121.969660035483,37.3161309020545,-121.969935550763,2023-01-12 18:58:56.400,2023-01-12 18:58:55.400,1.0,24.449383980693224,24.449383980693224,33,34
37.3161529418601,-121.969375718615,37.3161412929721,-121.969660035483,2023-01-12 18:58:57.400,2023-01-12 18:58:56.400,1.0,25.235494668731423,25.235494668731423,34,35
37.3161641856264,-121.969088372596,37.3161529418601,-121.969375718615,2023-01-12 18:58:58.500,2023-01-12 18:58:57.400,1.1,25.501411615081178,23.183101468255614,35,36
37.3161741454995,-121.968799901206,37.3161641856264,-121.969088372596,2023-01-12 18:58:59.500,2023-01-12 18:58:58.500,1.0,25.59449412953442,25.59449412953442,36,37
37.3161835072954,-121.968510906398,37.3161741454995,-121.968799901206,2023-01-12 18:59:00.500,2023-01-12 18:58:59.500,1.0,25.638068586022804,25.638068586022804,37,38
37.3161930590428,-121.968223054813,37.3161835072954,-121.968510906398,2023-01-12 18:59:01.500,2023-01-12 18:59:00.500,1.0,25.537678101351972,25.537678101351972,38,39
